series,timestamp,value,label
pressure,2024-04-07T08:43:07.000Z,830.53251,
pressure,2024-04-07T08:53:07.000Z,830.51669,
pressure,2024-04-07T09:03:07.000Z,830.48491,
pressure,2024-04-07T09:13:07.000Z,830.51167,
pressure,2024-04-07T09:23:07.000Z,830.44766,
pressure,2024-04-07T09:33:07.000Z,830.57036,
pressure,2024-04-07T09:43:07.000Z,830.52734,
pressure,2024-04-07T09:53:07.000Z,830.4098,
pressure,2024-04-07T10:03:07.000Z,830.4098,
pressure,2024-04-07T10:13:07.000Z,830.44188,
pressure,2024-04-07T10:23:07.000Z,830.49525,
pressure,2024-04-07T10:33:07.000Z,830.55395,
pressure,2024-04-07T10:43:07.000Z,830.63925,
pressure,2024-04-07T10:53:07.000Z,830.49959,
pressure,2024-04-07T11:03:07.000Z,830.33963,
pressure,2024-04-07T11:13:07.000Z,830.15747,
pressure,2024-04-07T11:23:07.000Z,831.96906,
pressure,2024-04-07T11:33:07.000Z,832.10686,
pressure,2024-04-07T11:43:07.000Z,832.39013,
pressure,2024-04-07T11:53:07.000Z,832.64146,
pressure,2024-04-07T12:03:07.000Z,832.87623,
pressure,2024-04-07T12:13:07.000Z,833.03099,
pressure,2024-04-07T12:23:07.000Z,832.98311,
pressure,2024-04-07T12:33:07.000Z,833.72488,
pressure,2024-04-07T12:43:07.000Z,833.98528,
pressure,2024-04-07T12:53:07.000Z,833.93058,
pressure,2024-04-07T13:03:07.000Z,833.09516,
pressure,2024-04-07T13:13:07.000Z,833.17399,
pressure,2024-04-07T13:23:07.000Z,833.23315,
pressure,2024-04-07T13:33:07.000Z,832.87604,
pressure,2024-04-07T13:43:07.000Z,833.23351,
pressure,2024-04-07T13:53:07.000Z,833.07897,
pressure,2024-04-07T14:03:07.000Z,833.06831,
pressure,2024-04-07T14:13:07.000Z,833.0135,
pressure,2024-04-07T14:23:07.000Z,833.02542,
pressure,2024-04-07T14:33:07.000Z,832.94533,
pressure,2024-04-07T14:43:07.000Z,832.90726,
pressure,2024-04-07T14:53:07.000Z,832.83318,
pressure,2024-04-07T15:03:07.000Z,832.89222,
pressure,2024-04-07T15:13:07.000Z,832.94014,
pressure,2024-04-07T15:23:07.000Z,832.84883,
pressure,2024-04-07T15:33:07.000Z,832.61391,
pressure,2024-04-07T15:43:07.000Z,832.32027,
pressure,2024-04-07T15:53:07.000Z,832.56624,
pressure,2024-04-07T16:03:07.000Z,832.36228,
pressure,2024-04-07T16:13:07.000Z,832.33069,
pressure,2024-04-07T16:23:07.000Z,832.17042,
pressure,2024-04-07T16:33:07.000Z,832.13766,
pressure,2024-04-07T16:43:07.000Z,831.90308,
pressure,2024-04-07T16:53:07.000Z,831.80738,
pressure,2024-04-07T17:03:07.000Z,831.69987,
pressure,2024-04-07T17:13:07.000Z,831.53469,
pressure,2024-04-07T17:23:07.000Z,831.38467,
pressure,2024-04-07T17:33:07.000Z,831.1335,
pressure,2024-04-07T17:43:07.000Z,830.95165,
pressure,2024-04-07T17:53:07.000Z,830.68938,
pressure,2024-04-07T18:03:07.000Z,830.64596,
pressure,2024-04-07T18:13:07.000Z,830.42259,
pressure,2024-04-07T18:23:07.000Z,830.32067,
pressure,2024-04-07T18:33:07.000Z,830.19142,
pressure,2024-04-07T18:43:07.000Z,829.99879,
pressure,2024-04-07T18:53:07.000Z,829.87602,
pressure,2024-04-07T19:03:07.000Z,829.76731,
pressure,2024-04-07T19:13:07.000Z,829.50775,
pressure,2024-04-07T19:23:07.000Z,829.28499,
pressure,2024-04-07T19:33:07.000Z,829.21155,
pressure,2024-04-07T19:43:07.000Z,829.11533,
pressure,2024-04-07T19:53:07.000Z,828.99194,
pressure,2024-04-07T20:03:07.000Z,828.91164,
pressure,2024-04-07T20:13:07.000Z,829.82362,
pressure,2024-04-07T20:23:07.000Z,830.32566,
pressure,2024-04-07T20:33:07.000Z,829.88707,
pressure,2024-04-07T20:43:07.000Z,829.26754,
pressure,2024-04-07T20:53:07.000Z,828.97023,
pressure,2024-04-07T21:03:07.000Z,828.68451,
pressure,2024-04-07T21:13:07.000Z,828.71076,
pressure,2024-04-07T21:23:07.000Z,828.48618,
pressure,2024-04-07T21:33:07.000Z,828.78572,
pressure,2024-04-07T21:43:07.000Z,829.08494,
pressure,2024-04-07T21:53:07.000Z,829.07517,
pressure,2024-04-07T22:03:07.000Z,829.13443,
pressure,2024-04-07T22:13:07.000Z,829.30553,
pressure,2024-04-07T22:23:07.000Z,828.8937,
pressure,2024-04-07T22:33:07.000Z,827.57113,
pressure,2024-04-07T22:43:07.000Z,827.78053,
pressure,2024-04-07T22:53:07.000Z,828.58418,
pressure,2024-04-07T23:03:07.000Z,827.95801,
pressure,2024-04-07T23:13:07.000Z,828.79807,
pressure,2024-04-07T23:23:07.000Z,829.03931,
pressure,2024-04-07T23:33:07.000Z,829.15193,
pressure,2024-04-07T23:43:07.000Z,829.2911,
pressure,2024-04-07T23:53:07.000Z,829.6015,
pressure,2024-04-08T00:03:07.000Z,829.75759,
pressure,2024-04-08T00:13:07.000Z,829.99219,
pressure,2024-04-08T00:23:07.000Z,830.09401,
pressure,2024-04-08T00:33:07.000Z,830.29724,
pressure,2024-04-08T00:43:07.000Z,830.43574,
pressure,2024-04-08T00:53:07.000Z,830.59667,
pressure,2024-04-08T01:03:07.000Z,830.78887,
pressure,2024-04-08T01:13:07.000Z,830.83692,
pressure,2024-04-08T01:23:07.000Z,830.79966,
pressure,2024-04-08T01:33:07.000Z,831.18959,
pressure,2024-04-08T01:43:07.000Z,831.37111,
pressure,2024-04-08T01:53:07.000Z,831.50468,
pressure,2024-04-08T02:03:07.000Z,831.65421,
pressure,2024-04-08T02:13:07.000Z,831.65944,
pressure,2024-04-08T02:23:07.000Z,831.60075,
pressure,2024-04-08T02:33:07.000Z,831.6113,
pressure,2024-04-08T02:43:07.000Z,831.7715,
pressure,2024-04-08T02:53:07.000Z,831.85168,
pressure,2024-04-08T03:03:07.000Z,831.96906,
pressure,2024-04-08T03:13:07.000Z,831.80897,
pressure,2024-04-08T03:23:07.000Z,831.99054,
pressure,2024-04-08T03:33:07.000Z,831.93718,
pressure,2024-04-08T03:43:07.000Z,831.99061,
pressure,2024-04-08T03:53:07.000Z,831.94791,
pressure,2024-04-08T04:03:07.000Z,831.95324,
pressure,2024-04-08T04:13:07.000Z,831.87316,
pressure,2024-04-08T04:23:07.000Z,831.76112,
pressure,2024-04-08T04:33:07.000Z,831.72374,
pressure,2024-04-08T04:43:07.000Z,831.56357,
pressure,2024-04-08T04:53:07.000Z,831.43554,
pressure,2024-04-08T05:03:07.000Z,831.34992,
pressure,2024-04-08T05:13:07.000Z,831.29123,
pressure,2024-04-08T05:23:07.000Z,831.18439,
pressure,2024-04-08T05:33:07.000Z,831.16853,
pressure,2024-04-08T05:43:07.000Z,831.06192,
pressure,2024-04-08T05:53:07.000Z,831.01921,
pressure,2024-04-08T06:03:07.000Z,830.8481,
pressure,2024-04-08T06:13:07.000Z,830.62932,
pressure,2024-04-08T06:23:07.000Z,830.51167,
pressure,2024-04-08T06:33:07.000Z,830.40494,
pressure,2024-04-08T06:43:07.000Z,830.47929,
pressure,2024-04-08T06:53:07.000Z,830.39414,
pressure,2024-04-08T07:03:07.000Z,830.3137,
pressure,2024-04-08T07:13:07.000Z,830.13795,
pressure,2024-04-08T07:23:07.000Z,829.91315,
pressure,2024-04-08T07:33:07.000Z,829.88673,
pressure,2024-04-08T07:43:07.000Z,829.75247,
pressure,2024-04-08T07:53:07.000Z,829.91811,
pressure,2024-04-08T08:03:07.000Z,829.98832,
pressure,2024-04-08T08:13:07.000Z,830.23888,
pressure,2024-04-08T08:23:07.000Z,830.28725,
pressure,2024-04-08T08:33:07.000Z,830.41558,
pressure,2024-04-08T08:43:07.000Z,830.48461,
pressure,2024-04-08T08:53:07.000Z,830.60776,
pressure,2024-04-08T09:03:07.000Z,830.64487,
pressure,2024-04-08T09:13:07.000Z,830.68241,
pressure,2024-04-08T09:23:07.000Z,830.71449,
pressure,2024-04-08T09:33:07.000Z,830.86408,
pressure,2024-04-08T09:43:07.000Z,830.92796,
pressure,2024-04-08T09:53:07.000Z,831.01909,
pressure,2024-04-08T10:03:07.000Z,831.06664,
pressure,2024-04-08T10:13:07.000Z,831.09351,
pressure,2024-04-08T10:23:07.000Z,831.13078,
pressure,2024-04-08T10:33:07.000Z,831.25395,
pressure,2024-04-08T10:43:07.000Z,830.91144,
pressure,2024-04-08T10:53:07.000Z,832.3799,
pressure,2024-04-08T11:03:07.000Z,832.40114,
pressure,2024-04-08T11:13:07.000Z,832.53459,
pressure,2024-04-08T11:23:07.000Z,832.3317,
pressure,2024-04-08T11:33:07.000Z,832.47574,
pressure,2024-04-08T11:43:07.000Z,832.66797,
pressure,2024-04-08T11:53:07.000Z,832.4918,
pressure,2024-04-08T12:03:07.000Z,833.12711,
pressure,2024-04-08T12:13:07.000Z,833.31934,
pressure,2024-04-08T12:23:07.000Z,833.28711,
pressure,2024-04-08T12:33:07.000Z,833.15372,
pressure,2024-04-08T12:43:07.000Z,833.21259,
pressure,2024-04-08T12:53:07.000Z,833.15905,
pressure,2024-04-08T13:03:07.000Z,833.30843,
pressure,2024-04-08T13:13:07.000Z,833.28688,
pressure,2024-04-08T13:23:07.000Z,833.36189,
